"","Date","Longitude","Latitude","Code","station"
"1011",2014-08-18 03:00:00,"71.625","-5.125","135869","GPS"
"1012",2014-08-18 04:00:00,"71.625","-5.125","135869","GPS"
"1013",2014-08-18 05:00:00,"71.625","-5.125","135869","GPS"
"1014",2014-08-18 06:00:00,"71.625","-5.125","135869","GPS"
"1015",2014-08-18 08:00:00,"71.625","-5.125","135869","GPS"
"1016",2014-08-18 10:00:00,"71.625","-5.125","135869","GPS"
"1017",2014-08-18 11:00:00,"71.625","-5.125","135869","GPS"
"1018",2014-08-18 12:00:00,"71.625","-5.125","135869","GPS"
"1019",2014-08-18 12:00:00,"71.625","-5.125","135869","GPS"
"1020",2014-08-18 12:00:00,"71.625","-5.125","135869","GPS"
"1021",2014-08-18 12:00:00,"71.625","-5.125","135869","GPS"
"1022",2014-08-18 14:00:00,"71.625","-5.125","135869","GPS"
"1023",2014-08-18 17:00:00,"71.625","-5.125","135869","GPS"
"1024",2014-08-18 19:00:00,"71.75","-5.125","135869","GPS"
"1025",2014-08-18 21:00:00,"71.875","-5.125","135869","GPS"
"1026",2014-08-18 23:00:00,"71.775","-5.125","135869","GPS"
"1027",2014-08-19 00:00:00,"71.775","-5.125","135869","GPS"
"1028",2014-08-19 00:00:00,"71.775","-5.125","135869","GPS"
"1029",2014-08-19 01:00:00,"71.775","-5.125","135869","GPS"
"1030",2014-08-19 02:00:00,"71.725","-5.1","135869","GPS"
"1031",2014-08-19 04:00:00,"71.7","-5.05","135869","GPS"
"1032",2014-08-19 05:00:00,"71.7","-4.95","135869","GPS"
"1033",2014-08-19 08:00:00,"71.7","-4.875","135869","GPS"
"1034",2014-08-19 10:00:00,"71.7","-4.875","135869","GPS"
"1035",2014-08-19 10:00:00,"71.725","-4.875","135869","GPS"
"1036",2014-08-19 12:00:00,"71.75","-4.875","135869","GPS"
"1037",2014-08-19 12:00:00,"71.75","-4.875","135869","GPS"
"1038",2014-08-19 12:00:00,"71.75","-4.875","135869","GPS"
"1039",2014-08-19 13:00:00,"71.75","-4.875","135869","GPS"
"1040",2014-08-19 13:00:00,"71.75","-4.875","135869","GPS"
"1041",2014-08-19 15:00:00,"71.8","-4.875","135869","GPS"
"1042",2014-08-19 16:00:00,"71.85","-4.875","135869","GPS"
"1043",2014-08-19 18:00:00,"71.85","-4.875","135869","GPS"
"1044",2014-08-19 21:00:00,"71.875","-4.875","135869","GPS"
"1045",2014-08-19 23:00:00,"71.875","-4.875","135869","GPS"
"1046",2014-08-19 23:00:00,"71.875","-4.875","135869","GPS"
"1047",2014-08-20 00:00:00,"71.875","-4.875","135869","GPS"
"1048",2014-08-20 00:00:00,"71.875","-4.875","135869","GPS"
"1049",2014-08-20 00:00:00,"71.875","-4.875","135869","GPS"
"1050",2014-08-20 01:00:00,"71.875","-4.875","135869","GPS"
"1051",2014-08-20 01:00:00,"71.875","-4.875","135869","GPS"
"1052",2014-08-20 03:00:00,"71.875","-4.875","135869","GPS"
"1053",2014-08-20 04:00:00,"71.875","-4.875","135869","GPS"
"1054",2014-08-20 05:00:00,"71.875","-4.875","135869","GPS"
"1055",2014-08-20 08:00:00,"71.875","-4.875","135869","GPS"
"1056",2014-08-20 10:00:00,"71.875","-4.875","135869","GPS"
"1057",2014-08-20 10:00:00,"71.875","-4.875","135869","GPS"
"1058",2014-08-20 11:00:00,"71.875","-4.875","135869","GPS"
"1059",2014-08-20 12:00:00,"71.875","-4.875","135869","GPS"
"1060",2014-08-20 12:00:00,"71.875","-4.875","135869","GPS"
"1061",2014-08-20 12:00:00,"71.875","-4.875","135869","GPS"
"1062",2014-08-20 13:00:00,"71.875","-4.875","135869","GPS"
"1063",2014-08-20 14:00:00,"71.875","-4.85","135869","GPS"
"1064",2014-08-20 16:00:00,"71.875","-4.825","135869","GPS"
"1065",2014-08-20 17:00:00,"71.875","-4.8","135869","GPS"
"1066",2014-08-20 18:00:00,"71.875","-4.8","135869","GPS"
"1067",2014-08-20 21:00:00,"71.875","-4.65","135869","GPS"
"1068",2014-08-20 22:00:00,"71.875","-4.625","135869","GPS"
"1069",2014-08-20 23:00:00,"71.875","-4.625","135869","GPS"
"1070",2014-08-21 00:00:00,"71.875","-4.625","135869","GPS"
"1071",2014-08-21 00:00:00,"71.875","-4.625","135869","GPS"
"1072",2014-08-21 01:00:00,"71.875","-4.625","135869","GPS"
"1073",2014-08-21 01:00:00,"71.875","-4.625","135869","GPS"
"1074",2014-08-21 02:00:00,"71.875","-4.625","135869","GPS"
"1075",2014-08-21 03:00:00,"71.875","-4.625","135869","GPS"
"1076",2014-08-21 03:00:00,"71.875","-4.625","135869","GPS"
"1077",2014-08-21 05:00:00,"71.875","-4.625","135869","GPS"
"1078",2014-08-21 08:00:00,"71.875","-4.625","135869","GPS"
"1079",2014-08-21 09:00:00,"71.875","-4.625","135869","GPS"
"1080",2014-08-21 12:00:00,"71.95","-4.625","135869","GPS"
"1081",2014-08-21 12:00:00,"71.95","-4.625","135869","GPS"
"1082",2014-08-21 12:00:00,"71.95","-4.625","135869","GPS"
"1083",2014-08-21 13:00:00,"71.95","-4.625","135869","GPS"
"1084",2014-08-21 14:00:00,"72","-4.625","135869","GPS"
"1085",2014-08-21 16:00:00,"72.125","-4.625","135869","GPS"
"1086",2014-08-21 17:00:00,"72.125","-4.625","135869","GPS"
"1087",2014-08-21 17:00:00,"72.125","-4.625","135869","GPS"
"1088",2014-08-21 21:00:00,"72.125","-4.625","135869","GPS"
"1089",2014-08-21 22:00:00,"72.125","-4.625","135869","GPS"
"1090",2014-08-21 23:00:00,"72.125","-4.625","135869","GPS"
"1091",2014-08-22 00:00:00,"72.125","-4.625","135869","GPS"
"1092",2014-08-22 00:00:00,"72.125","-4.625","135869","GPS"
"1093",2014-08-22 00:00:00,"72.125","-4.625","135869","GPS"
"1094",2014-08-22 01:00:00,"72.125","-4.625","135869","GPS"
"1095",2014-08-22 01:00:00,"72.125","-4.625","135869","GPS"
"1096",2014-08-22 02:00:00,"72.125","-4.625","135869","GPS"
"1097",2014-08-22 04:00:00,"72.125","-4.625","135869","GPS"
"1098",2014-08-22 05:00:00,"72.125","-4.625","135869","GPS"
"1099",2014-08-22 06:00:00,"72.125","-4.625","135869","GPS"
"1100",2014-08-22 09:00:00,"72.325","-4.625","135869","GPS"
"1101",2014-08-22 12:00:00,"72.375","-4.625","135869","GPS"
"1102",2014-08-22 12:00:00,"72.375","-4.625","135869","GPS"
"1103",2014-08-22 12:00:00,"72.375","-4.625","135869","GPS"
"1104",2014-08-22 13:00:00,"72.375","-4.625","135869","GPS"
"1105",2014-08-22 14:00:00,"72.375","-4.625","135869","GPS"
"1106",2014-08-22 15:00:00,"72.375","-4.625","135869","GPS"
"1107",2014-08-22 15:00:00,"72.375","-4.625","135869","GPS"
"1108",2014-08-22 16:00:00,"72.375","-4.625","135869","GPS"
"1109",2014-08-22 17:00:00,"72.375","-4.625","135869","GPS"
"1110",2014-08-22 20:00:00,"72.375","-4.55","135869","GPS"
"1111",2014-08-22 22:00:00,"72.4","-4.45","135869","GPS"
"1112",2014-08-22 23:00:00,"72.4","-4.45","135869","GPS"
"1113",2014-08-22 23:00:00,"72.4","-4.45","135869","GPS"
"1114",2014-08-23 00:00:00,"72.425","-4.425","135869","GPS"
"1115",2014-08-23 00:00:00,"72.425","-4.425","135869","GPS"
"1116",2014-08-23 00:00:00,"72.425","-4.425","135869","GPS"
"1117",2014-08-23 01:00:00,"72.425","-4.425","135869","GPS"
"1118",2014-08-23 02:00:00,"72.425","-4.425","135869","GPS"
"1119",2014-08-23 04:00:00,"72.625","-4.375","135869","GPS"
"1120",2014-08-23 05:00:00,"72.625","-4.375","135869","GPS"
"1121",2014-08-23 06:00:00,"72.625","-4.375","135869","GPS"
"1122",2014-08-23 09:00:00,"72.625","-4.375","135869","GPS"
"1123",2014-08-23 11:00:00,"72.625","-4.375","135869","GPS"
"1124",2014-08-23 12:00:00,"72.625","-4.375","135869","GPS"
"1125",2014-08-23 12:00:00,"72.625","-4.375","135869","GPS"
"1126",2014-08-23 13:00:00,"72.625","-4.375","135869","GPS"
"1127",2014-08-23 13:00:00,"72.625","-4.375","135869","GPS"
"1128",NA,"72.15","-5.6","135883","GPS"
"1129",NA,"72.15","-5.6","135883","GPS"
"1130",NA,"72.125","-5.6","135883","GPS"
"1131",NA,"71.95","-5.55","135883","GPS"
"1132",NA,"71.95","-5.55","135883","GPS"
"1133",NA,"71.8","-5.525","135883","GPS"
"1134",NA,"71.775","-5.55","135883","GPS"
"1135",NA,"71.625","-5.675","135883","GPS"
"1136",NA,"71.625","-5.7","135883","GPS"
"1137",NA,"71.55","-5.575","135883","GPS"
"1138",NA,"71.5","-5.55","135883","GPS"
"1139",NA,"71.5","-5.55","135883","GPS"
"1140",NA,"71.375","-5.525","135883","GPS"
"1141",NA,"71.375","-5.525","135883","GPS"
"1142",NA,"71.45","-5.625","135883","GPS"
"1143",NA,"71.45","-5.625","135883","GPS"
"1144",NA,"71.4","-5.6","135883","GPS"
"1145",NA,"71.4","-5.6","135883","GPS"
"1146",NA,"71.375","-5.6","135883","GPS"
"1147",NA,"71.325","-5.475","135883","GPS"
"1148",NA,"71.325","-5.475","135883","GPS"
"1149",NA,"71.35","-5.175","135883","GPS"
"1150",NA,"71.35","-5.175","135883","GPS"
"1151",NA,"71.35","-5.075","135883","GPS"
"1152",NA,"71.35","-5.075","135883","GPS"
"1153",NA,"71.5","-5.175","135883","GPS"
"1154",NA,"71.5","-5.175","135883","GPS"
"1155",NA,"71.525","-5.425","135883","GPS"
"1156",NA,"71.525","-5.425","135883","GPS"
"1157",NA,"71.6","-5.525","135883","GPS"
"1158",NA,"71.65","-5.6","135883","GPS"
"1159",NA,"71.65","-5.6","135883","GPS"
"1160",NA,"71.7","-5.65","135883","GPS"
"1161",NA,"71.75","-5.775","135883","GPS"
"1162",NA,"71.75","-5.775","135883","GPS"
"1163",NA,"71.75","-5.775","135883","GPS"
"1164",NA,"71.75","-5.775","135883","GPS"
"1165",NA,"71.8","-5.9","135883","GPS"
"1166",NA,"71.8","-5.9","135883","GPS"
"1167",NA,"71.95","-6.575","135883","GPS"
"1168",NA,"71.95","-6.575","135883","GPS"
"1169",NA,"72","-6.625","135883","GPS"
"1170",NA,"72.15","-6.675","135883","GPS"
"1171",NA,"72.15","-6.675","135883","GPS"
"1172",NA,"72.3","-6.675","135883","GPS"
"1173",NA,"72.3","-6.675","135883","GPS"
"1174",NA,"72.35","-6.8","135883","GPS"
"1175",NA,"72.35","-6.8","135883","GPS"
"1176",NA,"72.325","-6.875","135883","GPS"
"1177",NA,"72.325","-6.875","135883","GPS"
"1178",NA,"72.3","-7","135883","GPS"
"1179",NA,"72.3","-7","135883","GPS"
"1180",NA,"72.3","-7.1","135883","GPS"
"1181",NA,"72.3","-7.1","135883","GPS"
"1182",NA,"72.175","-7.325","135883","GPS"
"1183",NA,"72.175","-7.325","135883","GPS"
"1184",NA,"72.45","-7.3","135883","GPS"
"1185",NA,"72.45","-7.3","135883","GPS"
"1186",NA,"72.85","-7.425","135883","GPS"
"1187",NA,"72.85","-7.425","135883","GPS"
"1188",NA,"72.4","-7.275","135883","GPS"
"1189",NA,"72.4","-7.275","135883","GPS"
"1190",NA,"72.4","-7.275","135883","GPS"
"1191",NA,"72.275","-7.15","135883","GPS"
"1192",NA,"72.275","-7.15","135883","GPS"
"1193",NA,"72.225","-7.1","135883","GPS"
"1194",NA,"72.225","-7.1","135883","GPS"
"1195",NA,"72.175","-6.925","135883","GPS"
"1196",NA,"72.175","-6.9","135883","GPS"
"1197",NA,"72.15","-6.75","135883","GPS"
"1198",NA,"72.15","-6.75","135883","GPS"
"1199",NA,"72.05","-6.575","135883","GPS"
"1200",NA,"72.05","-6.575","135883","GPS"
"1201",NA,"72.675","-6.7","135883","GPS"
"1202",NA,"72.7","-6.725","135883","GPS"
"1203",NA,"72.725","-6.7","135883","GPS"
"1204",NA,"73.075","-6.975","135883","GPS"
"1205",NA,"73.1","-6.975","135883","GPS"
"1206",NA,"72.975","-7","135883","GPS"
"1207",NA,"72.975","-7","135883","GPS"
"1208",NA,"72.85","-6.9","135883","GPS"
"1209",NA,"72.85","-6.9","135883","GPS"
"1210",NA,"72.625","-6.775","135883","GPS"
"1211",NA,"72.625","-6.8","135883","GPS"
"1212",NA,"72.575","-6.85","135883","GPS"
"1213",NA,"72.575","-6.85","135883","GPS"
"1214",NA,"72.575","-6.875","135883","GPS"
"1215",NA,"72.575","-6.875","135883","GPS"
"1216",NA,"72.4","-6.775","135883","GPS"
"1217",NA,"72.375","-6.775","135883","GPS"
"1218",NA,"72.275","-6.7","135883","GPS"
"1219",NA,"72.275","-6.7","135883","GPS"
"1220",NA,"72.2","-6.65","135883","GPS"
"1221",NA,"72.125","-6.625","135883","GPS"
"1222",NA,"72.125","-6.625","135883","GPS"
"1223",NA,"72.125","-6.575","135883","GPS"
"1224",NA,"72.125","-6.575","135883","GPS"
"1225",NA,"72.1","-6.6","135883","GPS"
"1226",NA,"72.1","-6.6","135883","GPS"
"1227",NA,"72","-6.675","135883","GPS"
"1228",NA,"72","-6.675","135883","GPS"
"1229",NA,"72","-6.675","135883","GPS"
"1230",NA,"72.075","-6.6","135883","GPS"
"1231",NA,"72.075","-6.6","135883","GPS"
"1232",NA,"72.075","-7.025","135883","GPS"
"1233",NA,"72.075","-7.025","135883","GPS"
"1234",NA,"72.075","-7.025","135883","GPS"
"1235",NA,"72.15","-6.8","135883","GPS"
"1236",NA,"72.15","-6.775","135883","GPS"
"1237",NA,"72.175","-6.875","135883","GPS"
"1238",NA,"72.175","-6.875","135883","GPS"
"1239",NA,"72.15","-7.025","135883","GPS"
"1240",NA,"72.2","-6.875","135883","GPS"
"1241",NA,"72.2","-6.875","135883","GPS"
"1242",NA,"72.25","-6.85","135883","GPS"
"1243",NA,"72.25","-6.85","135883","GPS"
"1244",NA,"72.25","-6.7","135883","GPS"
"1245",NA,"72.25","-6.7","135883","GPS"
"1246",NA,"72.3","-6.725","135883","GPS"
"1247",NA,"72.3","-6.725","135883","GPS"
"1248",NA,"72.3","-6.6","135883","GPS"
"1249",NA,"72.3","-6.6","135883","GPS"
"1250",NA,"72.3","-6.6","135883","GPS"
"1251",NA,"72.225","-6.425","135883","GPS"
"1252",NA,"72.15","-6.25","135883","GPS"
"1253",NA,"72.15","-6.25","135883","GPS"
"1254",NA,"72.15","-6.175","135883","GPS"
"1255",NA,"72.15","-6.2","135883","GPS"
"1256",NA,"72.15","-6.2","135883","GPS"
"1257",NA,"72.15","-6.2","135883","GPS"
"1258",NA,"72.125","-6.225","135883","GPS"
"1259",NA,"72.125","-6.225","135883","GPS"
"1260",NA,"72","-6.025","135883","GPS"
"1261",NA,"72","-6.025","135883","GPS"
"1262",NA,"72.075","-5.85","135883","GPS"
"1263",NA,"72.075","-5.825","135883","GPS"
"1264",NA,"72.125","-5.675","135883","GPS"
"1265",NA,"72.125","-5.675","135883","GPS"
"1266",NA,"72.15","-5.6","135883","GPS"
"1267",NA,"72.2","-5.575","135883","GPS"
"1268",NA,"72.275","-5.575","135883","GPS"
"1269",NA,"72.275","-5.575","135883","GPS"
"1270",NA,"72.125","-5.525","135883","GPS"
"1271",NA,"72.125","-5.525","135883","GPS"
"1272",NA,"72.125","-5.5","135883","GPS"
"1273",NA,"72.175","-5.525","135883","GPS"
"1274",NA,"72.175","-5.525","135883","GPS"
"1275",NA,"72.25","-5.575","135883","GPS"
"1276",NA,"72.25","-5.575","135883","GPS"
"1277",NA,"72.25","-5.575","135883","GPS"
"1278",NA,"72.25","-5.575","135883","GPS"
"1279",NA,"72.35","-5.525","135883","GPS"
"1280",NA,"72.35","-5.525","135883","GPS"
"1281",NA,"72.425","-5.45","135883","GPS"
"1282",NA,"72.425","-5.45","135883","GPS"
"1283",NA,"72.425","-5.45","135883","GPS"
"1284",NA,"72.525","-5.475","135883","GPS"
"1285",NA,"72.525","-5.475","135883","GPS"
"1286",NA,"72.375","-5.425","135883","GPS"
"1287",NA,"72.375","-5.425","135883","GPS"
"1288",NA,"72.375","-5.425","135883","GPS"
"1289",NA,"72.3","-5.5","135883","GPS"
"1290",NA,"72.3","-5.5","135883","GPS"
"1291",NA,"72.25","-5.525","135883","GPS"
"1292",NA,"72.225","-5.475","135883","GPS"
"1293",NA,"72.175","-5.45","135883","GPS"
"1294",NA,"72.175","-5.45","135883","GPS"
"1295",NA,"72.15","-5.425","135883","GPS"
"1296",NA,"72.175","-5.5","135883","GPS"
"1297",NA,"72.175","-5.5","135883","GPS"
"1298",NA,"72.2","-5.525","135883","GPS"
"1299",NA,"72.2","-5.525","135883","GPS"
"1300",NA,"72.2","-5.525","135883","GPS"
"1301",NA,"72.15","-5.4","135883","GPS"
"1302",NA,"72.15","-5.4","135883","GPS"
"1303",NA,"72.15","-5.4","135883","GPS"
"1304",NA,"72.125","-5.475","135883","GPS"
"1305",NA,"72.125","-5.45","135883","GPS"
"1306",NA,"72.05","-5.4","135883","GPS"
"1307",NA,"72.05","-5.4","135883","GPS"
"1308",NA,"72.05","-5.4","135883","GPS"
"1309",NA,"72.05","-5.475","135883","GPS"
"1310",NA,"72.05","-5.475","135883","GPS"
"1311",NA,"72.05","-5.4","135883","GPS"
"1312",NA,"72.05","-5.4","135883","GPS"
"1313",NA,"72.05","-5.4","135883","GPS"
"1314",NA,"72.05","-5.475","135883","GPS"
"1315",NA,"72.05","-5.475","135883","GPS"
"1316",NA,"72.075","-5.475","135883","GPS"
"1317",NA,"72.075","-5.475","135883","GPS"
"1318",NA,"72.05","-5.5","135883","GPS"
"1319",NA,"72.075","-5.55","135883","GPS"
"1320",NA,"72.075","-5.55","135883","GPS"
"1321",NA,"71.925","-5.625","135883","GPS"
"1322",NA,"71.925","-5.625","135883","GPS"
"1323",NA,"72","-5.625","135883","GPS"
"1324",NA,"72.025","-5.675","135883","GPS"
"1325",NA,"72.025","-5.675","135883","GPS"
"1326",NA,"72.15","-5.8","135883","GPS"
"1327",NA,"72.15","-5.8","135883","GPS"
"1328",NA,"72.15","-5.825","135883","GPS"
"1329",NA,"72.25","-5.925","135883","GPS"
"1330",NA,"72.25","-5.925","135883","GPS"
"1331",NA,"72.375","-5.95","135883","GPS"
"1332",NA,"72.375","-5.95","135883","GPS"
"1333",NA,"72.475","-5.925","135883","GPS"
"1334",NA,"72.475","-5.925","135883","GPS"
"1335",NA,"72.6","-5.825","135883","GPS"
"1336",NA,"72.6","-5.825","135883","GPS"
"1337",NA,"72.675","-5.925","135883","GPS"
"1338",NA,"72.675","-5.95","135883","GPS"
"1339",NA,"72.625","-5.925","135883","GPS"
"1340",NA,"72.55","-5.9","135883","GPS"
"1341",NA,"72.55","-5.9","135883","GPS"
"1342",NA,"72.575","-5.9","135883","GPS"
"1343",NA,"72.5","-5.8","135883","GPS"
"1344",NA,"72.5","-5.8","135883","GPS"
"1345",NA,"72.5","-5.8","135883","GPS"
"1346",NA,"72.45","-5.775","135883","GPS"
"1347",NA,"72.325","-5.75","135883","GPS"
"1348",NA,"72.325","-5.75","135883","GPS"
"1349",NA,"72.2","-5.65","135883","GPS"
"1350",NA,"72.2","-5.65","135883","GPS"
"1351",NA,"72.2","-5.65","135883","GPS"
"1352",NA,"72.1","-5.625","135883","GPS"
"1353",NA,"72.1","-5.625","135883","GPS"
"1354",NA,"72.15","-5.6","135883","GPS"
"1355",NA,"72.15","-5.575","135883","GPS"
"1356",NA,"72.15","-5.575","135883","GPS"
"1357",NA,"72.15","-5.575","135883","GPS"
"1358",NA,"72.15","-5.575","135883","GPS"
"1359",NA,"72.15","-5.575","135883","GPS"
"1360",NA,"72.15","-5.575","135883","GPS"
"1361",NA,"72.15","-5.575","135883","GPS"
"1362",NA,"72.15","-5.575","135883","GPS"
"1363",NA,"72.175","-5.575","135883","GPS"
"1364",NA,"72.175","-5.575","135883","GPS"
"1365",NA,"72.175","-5.575","135883","GPS"
"1366",NA,"72.2","-5.6","135883","GPS"
"1367",NA,"72.2","-5.6","135883","GPS"
"1368",NA,"72.2","-5.6","135883","GPS"
"1369",NA,"72.2","-5.575","135883","GPS"
"1370",NA,"72.2","-5.575","135883","GPS"
"1371",NA,"72.2","-5.6","135883","GPS"
"1372",NA,"72.2","-5.6","135883","GPS"
"1373",NA,"72.2","-5.6","135883","GPS"
"1374",NA,"72.2","-5.575","135883","GPS"
"1375",NA,"72.2","-5.575","135883","GPS"
"1376",NA,"72.2","-5.575","135883","GPS"
"1377",NA,"72.2","-5.55","135883","GPS"
"1378",NA,"72.2","-5.55","135883","GPS"
"1379",NA,"72.2","-5.55","135883","GPS"
"1380",NA,"72.225","-5.55","135883","GPS"
"1381",NA,"72.225","-5.55","135883","GPS"
"1382",NA,"72.2","-5.575","135883","GPS"
"1383",NA,"72.2","-5.55","135883","GPS"
"1384",NA,"72.2","-5.55","135883","GPS"
"1385",NA,"72.2","-5.55","135883","GPS"
"1386",NA,"72.2","-5.525","135883","GPS"
"1387",NA,"72.2","-5.525","135883","GPS"
"1388",NA,"72.15","-5.55","135883","GPS"
"1389",NA,"72.15","-5.55","135883","GPS"
"1390",NA,"72.125","-5.55","135883","GPS"
"1391",NA,"72.175","-5.5","135883","GPS"
"1392",NA,"72.175","-5.5","135883","GPS"
"1393",NA,"72.15","-5.525","135883","GPS"
"1394",NA,"72.15","-5.525","135883","GPS"
"1395",NA,"72.15","-5.525","135883","GPS"
"1396",NA,"72.2","-5.45","135883","GPS"
"1397",NA,"72.2","-5.45","135883","GPS"
"1398",NA,"72.175","-5.375","135883","GPS"
"1399",NA,"72.15","-5.375","135883","GPS"
"1400",NA,"72.1","-5.575","135883","GPS"
"1401",NA,"72.1","-5.575","135883","GPS"
"1402",NA,"72.075","-5.8","135883","GPS"
"1403",NA,"72.05","-5.875","135883","GPS"
"1404",NA,"72.05","-5.875","135883","GPS"
"1405",NA,"72.05","-5.875","135883","GPS"
"1406",NA,"72.075","-5.9","135883","GPS"
"1407",NA,"72.125","-6.15","135883","GPS"
"1408",NA,"72.125","-6.15","135883","GPS"
"1409",NA,"72.275","-6.525","135883","GPS"
"1410",NA,"72.275","-6.55","135883","GPS"
"1411",NA,"72.275","-6.55","135883","GPS"
"1412",NA,"72.15","-6.4","135883","GPS"
"1413",NA,"72.15","-6.4","135883","GPS"
"1414",NA,"72.1","-6.325","135883","GPS"
"1415",NA,"72.1","-6.325","135883","GPS"
"1416",NA,"72.075","-6.35","135883","GPS"
"1417",NA,"72.125","-6.55","135883","GPS"
"1418",NA,"72.125","-6.55","135883","GPS"
"1419",NA,"72.075","-6.65","135883","GPS"
"1420",NA,"72.075","-6.65","135883","GPS"
"1421",NA,"72.05","-6.675","135883","GPS"
"1422",NA,"72.05","-6.85","135883","GPS"
"1423",NA,"72.05","-6.85","135883","GPS"
"1424",NA,"72.05","-7.325","135883","GPS"
"1425",NA,"72.05","-7.325","135883","GPS"
"1426",NA,"72.025","-7.575","135883","GPS"
"1427",NA,"72","-7.625","135883","GPS"
"1428",NA,"72","-7.625","135883","GPS"
"1429",NA,"71.775","-7.8","135883","GPS"
"1430",NA,"71.75","-7.8","135883","GPS"
"1431",NA,"71.875","-7.8","135883","GPS"
"1432",NA,"72.05","-7.6","135883","GPS"
"1433",NA,"72.05","-7.6","135883","GPS"
"1434",NA,"72","-7.35","135883","GPS"
"1435",NA,"72","-7.35","135883","GPS"
"1436",NA,"71.95","-6.6","135883","GPS"
"1437",NA,"72.025","-6.4","135883","GPS"
"1438",NA,"72.025","-6.4","135883","GPS"
"1439",NA,"72","-6.175","135883","GPS"
"1440",NA,"72","-6.175","135883","GPS"
"1441",NA,"72","-6.175","135883","GPS"
"1442",NA,"72.125","-6.225","135883","GPS"
"1443",NA,"72.125","-6.225","135883","GPS"
"1444",NA,"72.25","-6.15","135883","GPS"
"1445",NA,"72.25","-6.15","135883","GPS"
"1446",NA,"72.325","-6.05","135883","GPS"
"1447",NA,"72.3","-5.95","135883","GPS"
"1448",NA,"72.3","-5.925","135883","GPS"
"1449",NA,"72.35","-5.7","135883","GPS"
"1450",NA,"72.375","-5.7","135883","GPS"
"1451",NA,"72.375","-5.7","135883","GPS"
"1452",NA,"72.225","-5.6","135883","GPS"
"1453",NA,"72.225","-5.6","135883","GPS"
"1454",NA,"72.225","-5.6","135883","GPS"
"1455",NA,"72.2","-5.55","135883","GPS"
"1456",NA,"72.2","-5.55","135883","GPS"
"1457",NA,"72.175","-5.55","135883","GPS"
"1458",NA,"72.2","-5.575","135883","GPS"
"1459",NA,"72.2","-5.575","135883","GPS"
"1460",NA,"72.2","-5.575","135883","GPS"
"1461",NA,"72.15","-5.575","135883","GPS"
"1462",NA,"72.15","-5.575","135883","GPS"
"1463",NA,"72.15","-5.575","135883","GPS"
"1464",NA,"72.125","-5.6","135883","GPS"
"1465",NA,"72.125","-5.6","135883","GPS"
"1466",NA,"72.075","-5.625","135883","GPS"
"1467",NA,"72.075","-5.625","135883","GPS"
"1468",NA,"72.05","-5.625","135883","GPS"
"1469",NA,"72.05","-5.65","135883","GPS"
"1470",NA,"72.05","-5.65","135883","GPS"
"1471",NA,"72.075","-5.7","135883","GPS"
"1472",NA,"72.075","-5.7","135883","GPS"
"1473",NA,"72.075","-5.7","135883","GPS"
"1474",NA,"72.025","-5.675","135883","GPS"
"1475",NA,"72.025","-5.675","135883","GPS"
"1476",NA,"72.075","-5.65","135883","GPS"
"1477",NA,"72.075","-5.65","135883","GPS"
"1478",NA,"72.075","-5.65","135883","GPS"
"1479",NA,"72.125","-5.575","135883","GPS"
"1480",NA,"72.125","-5.575","135883","GPS"
"1481",NA,"72.15","-5.575","135883","GPS"
"1482",NA,"72.15","-5.575","135883","GPS"
"1483",NA,"72.15","-5.575","135883","GPS"
"1484",NA,"72.175","-5.575","135883","GPS"
"1485",NA,"72.25","-5.6","135883","GPS"
"1486",NA,"72.25","-5.6","135883","GPS"
"1487",NA,"72.225","-5.575","135883","GPS"
"1488",NA,"72.225","-5.575","135883","GPS"
"1489",NA,"72.175","-5.575","135883","GPS"
"1490",NA,"72.2","-5.575","135883","GPS"
"1491",NA,"72.2","-5.575","135883","GPS"
"1492",NA,"72.175","-5.575","135883","GPS"
"1493",NA,"72.175","-5.575","135883","GPS"
"1494",NA,"72.175","-5.575","135883","GPS"
"1495",NA,"72.175","-5.575","135883","GPS"
"1496",NA,"72.225","-5.575","135883","GPS"
"1497",NA,"72.225","-5.575","135883","GPS"
"1498",NA,"72.275","-5.575","135883","GPS"
"1499",NA,"72.275","-5.575","135883","GPS"
"1500",NA,"72.325","-5.6","135883","GPS"
"1501",NA,"72.325","-5.6","135883","GPS"
"1502",NA,"72.4","-5.625","135883","GPS"
"1503",NA,"72.425","-5.65","135883","GPS"
"1504",NA,"72.6","-5.75","135883","GPS"
"1505",NA,"72.6","-5.75","135883","GPS"
"1506",NA,"72.625","-5.8","135883","GPS"
"1507",NA,"72.75","-5.85","135883","GPS"
"1508",NA,"72.75","-5.85","135883","GPS"
"1509",NA,"72.65","-5.85","135883","GPS"
"1510",NA,"72.65","-5.85","135883","GPS"
"1511",NA,"72.625","-5.825","135883","GPS"
"1512",NA,"72.575","-5.825","135883","GPS"
"1513",NA,"72.575","-5.8","135883","GPS"
"1514",NA,"72.375","-5.725","135883","GPS"
"1515",NA,"72.375","-5.7","135883","GPS"
"1516",NA,"72.35","-5.65","135883","GPS"
"1517",NA,"72.3","-5.6","135883","GPS"
"1518",NA,"72.3","-5.6","135883","GPS"
"1519",NA,"72.3","-5.6","135883","GPS"
"1520",NA,"72.225","-5.625","135883","GPS"
"1521",NA,"72.225","-5.625","135883","GPS"
"1522",NA,"72.225","-5.625","135883","GPS"
"1523",NA,"72.225","-5.6","135883","GPS"
